id_linha,id_ponto,ordem
1502  01,101722801341,41
1502  01,108115500112,42
1502  01,100314000060,43
1502  01,100314000478,44
1502  01,100314000760,45
1502  01,100314001580,46
1502  01,100314002054,47
1502  01,100314002340,48
1502  01,100314002536,49
1502  01,100314003060,50
1502  01,100314003410,51
1502  01,100314003826,52
1502  01,100314004554,53
1502  01,100314005100,54
1502  01,100314005438,55
1502  01,100314006000,56
1502  01,100314006200,57
1502  01,100314006900,58
1502  01,100314007650,59
1502  01,103439100342,60
1502  01,103439100430,61
1502  01,103439100642,62
1502  01,103439100708,63
1502  01,101668500200,64
1502  01,101282000060,65
1502  01,101282000348,66
1502  01,101282000450,67
1502  01,101282000600,68
1502  01,105344801125,69
1502  01,105344801285,70
1505  01,101067600793,1
1505  01,100796400281,2
1505  01,102996100755,3
1505  01,102996100311,4
1505  01,105859600568,5
1505  01,105859600686,6
1505  01,104780000011,7
1505  01,105155600033,8
1505  01,101890100009,9
1505  01,100458800167,10
1505  01,100193000081,11
1505  01,113000602855,12
1505  01,108468600201,13
1505  01,108468600081,14
1505  01,100314005455,15
1505  01,100314005253,16
1505  01,100314003887,17
1505  01,100314003717,18
1505  01,100314003311,19
1505  01,100314003155,20
1505  01,100314002771,21
1505  01,100314002481,22
1505  01,100314002049,23
1505  01,100314001695,24
1505  01,100314000885,25
1505  01,100314000471,26
1505  01,102605200285,27
1505  01,102605200101,28
1505  01,101865200360,29
1505  01,101865200580,30
1505  01,101865201300,31
1505  01,101865201440,32
1505  01,101865201794,33
1505  01,101865202120,34
1505  01,101865202318,35
1505  01,101865202618,36
1505  01,101865203030,37
1505  01,101865204004,38
1505  01,101865205100,39
1505  01,101865205550,40
1505  01,130375100014,41
1505  01,130375100668,42
1505  01,130375101030,43
1505  01,101225201616,44
1505  01,101225201700,45
1505  01,101225201900,46
1505  01,101225202224,47
1505  01,100065000030,48
1505  01,100065000308,49
1505  01,100065000104,50
1505  01,100065000236,51
1505  01,100065000800,52
1505  01,103890300653,53
1505  01,103890300669,54
1505  01,103890300245,55
1505  01,104155500246,56
1505  01,103835100026,57
1505  01,102498300208,58
1505  01,102970300027,59
1505  02,103483000146,1
1505  02,103368900201,2
1505  02,103376400014,3
1505  02,102970300027,4
1505  02,102498300225,5
1505  02,103835100021,6
1505  02,104155500197,7
1505  02,103890300256,8
1505  02,103890300444,9
1505  02,103762300259,10
1505  02,102499600656,11
1505  02,100836100399,12
1505  02,100836100029,13
1505  02,106400701480,14
1505  02,101225202195,15
1505  02,101225202073,16
1505  02,101225201987,17
1505  02,101225201701,18
1505  02,101225201619,19
1505  02,101225201479,20
1505  02,101225201231,21
1505  02,130375100853,22
1505  02,130375100047,23
1505  02,101865204025,24
1505  02,101865202939,25
1505  02,101865202799,26
1505  02,101865202535,27
1505  02,101865202409,28
1505  02,101865202101,29
1505  02,101865201901,30
1505  02,101865201395,31
1505  02,101865201279,32
1505  02,101865200499,33
1505  02,108115500112,34
1505  02,100314000270,35
1505  02,100314000856,36
1505  02,100314001518,37
1505  02,100314002054,38
1505  02,100314002340,39
1505  02,100314002532,40
1505  02,100314003096,41
1505  02,100314003410,42
1505  02,100314003826,43
1505  02,100314004554,44
1505  02,100314005100,45
1505  02,100314005438,46
1505  02,108468600040,47
1505  02,108468600100,48
1505  02,113000602964,49
1505  02,107098700280,50
1505  02,107098700430,51
1505  02,107168700107,52
1505  02,105155600038,53
1505  02,104780000030,54
1505  02,105859600717,55
1505  02,105859600567,56
1505  02,102996100314,57
1505  02,102996100738,58
1505  02,104779400850,59
1505  02,107374200025,60
1505  02,100088000069,61
1505  02,112718700031,62
1505  02,101067600793,63
1505  03,102970300027,1
1505  03,100065001260,2
1505  03,130730601392,3
1505  03,130730601820,4
1505  03,130730602440,5
1505  03,130730602556,6
1505  03,110940100180,7
1505  03,110940100354,8
1505  03,110940100520,9
1505  03,110571600288,10
1505  03,110571600362,11
1505  03,110213800465,12
1505  03,110213800345,13
1505  03,110213800185,14
1505  03,110213800011,15
1505  03,130730602391,16
1505  03,130730601825,17
1505  03,130730601379,18
1505  03,100065001259,19
1505  03,102970300027,20
1505  03,102498300225,21
1505  03,103835100021,22
1505  03,104155500197,23
1505  03,103890300256,24
1505  03,103890300444,25
1505  03,103890300726,26
1505  03,100065000795,27
1505  03,100065000715,28
1505  03,100065000203,29
1505  03,100065000039,30
1505  03,100065000240,31
1505  03,100065000005,32
1505  03,101225201987,33
1505  03,101225201701,34
1505  03,101225201619,35
1505  03,101225201479,36
1505  03,101225201231,37
1505  03,101865204025,38
1505  03,101865202939,39
1505  03,101865202799,40
1505  03,101865202535,41
1505  03,101865202409,42
1505  03,101865202101,43
1505  03,101865201901,44
1505  03,101865201395,45
1505  03,101865201279,46
1505  03,101865200499,47
1505  03,108115500112,48
1505  03,100314000270,49
1505  03,100314000856,50
1505  03,100314001518,51
1505  03,100314002054,52
1505  03,100314002340,53
1505  03,100314002532,54
1505  03,100314003096,55
1505  03,100314003410,56
1505  03,100314003826,57
1505  03,100314004554,58
1505  03,100314005100,59
1505  03,100314005438,60
1505  03,108468600040,61
1505  03,108468600100,62
1505  03,113000602964,63
1505  03,107098700280,64
1505  03,107098700430,65
1505  03,107168700107,66
1505  03,105155600038,67
1505  03,104780000030,68
1505  03,105859600717,69
1505  03,105859600567,70
1505  03,102996100314,71
1505  03,102996100738,72
1505  03,102538000266,73
1505  03,108362700033,74
1505  03,106122600010,75
1505  03,106122600156,76
1505  03,106122600298,77
1505  03,109271300095,78
1505  03,100889400195,79
1505  03,108307500226,80
1505R 01,103409900495,1
1505R 01,103368900201,2
1505R 01,102970300024,3
1505R 01,102498300225,4
1505R 01,103835100021,5
1505R 01,104155500197,6
1505R 01,103890300256,7
1505R 01,103890300444,8
1505R 01,103762300259,9
1505R 01,102499600656,10
1505R 01,100836100399,11
1505R 01,100836100029,12
1505R 01,106400701480,13
1505R 01,104453800032,14
1505R 01,101225202195,15
1505R 01,101225202073,16
1505R 01,101225201987,17
1505R 01,101225201701,18
1505R 01,101225201619,19
1505R 01,101225201479,20
1505R 01,101225201231,21
1505R 01,130375100853,22
1505R 01,130375100047,23
1505R 01,101865204025,24
1505R 01,101865202939,25
1505R 01,101865202799,26
1505R 01,101865202535,27
1505R 01,101865202409,28
1505R 01,101865202101,29
1505R 01,101865201901,30
1505R 01,101865201395,31
1505R 01,101865201279,32
1505R 01,101865200499,33
1505R 01,101722800844,34
1505R 01,100376100112,35
1505R 01,100376100646,36
1505R 01,100376100910,37
1505R 01,100376101220,38
1505R 01,100939200640,39
1505R 01,100226400190,40
1505R 01,102744600275,41
1505R 01,100376100655,42
1505R 01,100376100397,43
1505R 01,100376100235,44
1505R 01,101865200360,45
1505R 01,101865200580,46
1505R 01,101865201300,47
1505R 01,101865201440,48
1505R 01,101865201794,49
1505R 01,101865202120,50
1505R 01,101865202318,51
1505R 01,101865202618,52
1505R 01,101865203030,53
1505R 01,101865204004,54
1505R 01,101865205100,55
1505R 01,101865205550,56
1505R 01,130375100014,57
1505R 01,130375100668,58
1505R 01,130375101030,59
1505R 01,101225201616,60
1505R 01,101225201700,61
1505R 01,101225201900,62
1505R 01,101225202224,63
1505R 01,100065000030,64
1505R 01,100065000308,65
1505R 01,100065000104,66
1505R 01,100065000236,67
1505R 01,100065000800,68
1505R 01,103890300653,69
1505R 01,103890300669,70
1505R 01,103890300245,71
1505R 01,104155500246,72
1505R 01,103835100026,73
1505R 01,102498300208,74
1505R 01,102970300027,75
1505R 01,103378000131,76
1505R 01,103409900495,77
1509  07,101126200019,1
1509  07,104663401489,2
1509  07,102205100032,3
1509  07,102205100172,4
1509  07,130266400346,5
1509  07,130266400250,6
1509  07,130266400003,7
1509  07,111317200191,8
1509  07,110474100063,9
1509  07,109724000071,10
1509  07,109724000011,11
1509  07,100145000365,12
1509  07,105851400036,13
1509  07,100411500235,14
1509  07,112809100020,15
1509  07,112809100140,16
1509  07,104453800049,17
1509  07,101225202195,18
1509  07,101225202073,19
1509  07,101225201987,20
1509  07,101225201701,21
1509  07,101225201619,22
1509  07,101225201479,23
1509  07,101225201231,24
1509  07,130375100853,25
1509  07,130375100047,26
1509  07,101865204731,27
1509  07,101865204025,28
1509  07,103673403923,29
1509  07,103673403837,30
1509  07,103673403641,31
1509  07,103673403389,32
1509  07,103673403065,33
1509  07,103673402811,34
1509  07,103673402419,35
1509  07,103673402227,36
1509  07,103673402029,37
1509  07,103673401839,38
1509  07,103673401467,39
1509  07,103673401169,40
1509  07,103673400925,41
1509  07,103673400761,42
1509  07,103673400479,43
1509  07,103673400237,44
1509  07,105493200884,45
1509  07,101722801341,46
1509  07,108115500112,47
1509  07,100314000270,48
1509  07,100314000856,49
1509  07,100314001518,50
1509  07,100314002054,51
1509  07,100314002340,52
1509  07,100314002532,53
1509  07,100314003060,54
1509  07,100314003410,55
1509  07,100314003826,56
1509  07,100314004554,57
1509  07,100314005100,58
1509  07,100314005438,59
1509  07,108468600040,60
1509  07,108468600100,61
1509  07,113000602964,62
1509  07,101975600260,63
1509  07,101975600390,64
1509  07,101975600630,65
1509  07,101975600138,66
1509  07,101975600150,67
1509  07,101032010121,68
1509  07,102538000266,69
1509  07,108362700033,70
1509  07,106122600010,71
1509  07,106122600156,72
1509  07,106122600298,73
1509  07,100889400195,74
1509  07,108307500226,75
1510  01,105151500085,1
1510  01,104630300011,2
1510  01,104292300274,3
1510  01,104292301438,4
1510  01,105295200130,5
1510  01,104289101375,6
1510  01,102930000050,7
1510  01,103717200385,8
1510  01,103717200241,9
1510  01,103717200041,10
1510  01,100344300017,11
1510  01,103737400035,12
1510  01,104011800165,13
1510  01,110448000095,14
1510  01,110448000011,15
1510  01,101865204731,16
1510  01,101865204025,17
1510  01,103673403923,18
1510  01,103673403837,19
1510  01,103673403641,20
1510  01,103673403389,21
1510  01,103673403065,22
1510  01,103673402811,23
1510  01,103673402419,24
1510  01,103673402227,25
1510  01,103673402029,26
1510  01,103673401839,27
1510  01,103673401467,28
1510  01,103673401169,29
1510  01,103673400761,30
1510  01,103673400479,31
1510  01,103673400237,32
1510  01,105493200884,33
1510  01,101722801341,34
1510  01,108115500112,35
1510  01,100314000060,36
1510  01,100314000478,37
1510  01,100314000760,38
1510  01,100314001580,39
1510  01,100314002054,40
1510  01,100314002340,41
1510  01,100314002536,42
1510  01,100314003060,43
1510  01,100314003410,44
1510  01,100314003826,45
1510  01,100314004554,46
1510  01,100314005100,47
1510  01,100314005438,48
1510  01,100314006000,49
1510  01,100314006200,50
1510  01,100314006900,51
1510  01,100314007650,52
1510  01,100314008292,53
1510  01,102988600072,54
1510  01,103251600120,55
1510  01,103684800413,56
1510  01,103684800277,57
1510  01,100185400084,58
1510  01,102517600042,59
1510  01,102517600034,60
1510  01,100701200220,61
1510  01,104625600010,62
1510  01,106572100260,63
1510  01,106002100104,64
1510  01,103689100344,65
1510  01,105687800212,66
1510  01,100453400013,67
1510  01,100156400236,68
1510  01,105344801285,69
201   01,117062002431,1
201   01,117062002343,2
201   01,105045201564,3
201   01,105045201694,4
201   01,117080700020,5
201   01,117080700070,6
201   01,107160500037,7
201   01,103071200135,8
201   01,103071200041,9
201   01,101124700051,10
201   01,107777100046,11
201   01,107777100150,12
201   01,100418400261,13
201   01,100418400161,14
201   01,100418400135,15
201   01,103071200211,16
201   01,103071200119,17
201   01,105045201366,18
201   01,105045201396,19
201   01,117062002392,20
201   01,117062002431,21
201   02,117062002431,1
201   02,117062002343,2
201   02,105045201564,3
201   02,105045201694,4
201   02,117080700020,5
201   02,117080700070,6
201   02,107160500037,7
201   02,101124700235,8
201   02,101124700051,9
201   02,107777100046,10
201   02,107777100150,11
201   02,100932300040,12
201   02,100932300090,13
201   02,105045201366,14
201   02,105045201396,15
201   02,117062002392,16
201   02,117062002431,17
201   03,117062002431,1
201   03,117062002343,2
201   03,105045201564,3
201   03,105045201694,4
201   03,117080700020,5
201   03,117080700070,6
201   03,107160500037,7
201   03,103071200135,8
201   03,103071200041,9
201   03,101124700051,10
201   03,105783000959,11
201   03,100633800249,12
201   03,100633800095,13
201   03,105332100312,14
201   03,103491500348,15
201   03,103491500235,16
201   03,103491500043,17
201   03,102306700256,18
201   03,105332100313,19
201   03,100633800094,20
201   03,105783000615,21
201   03,105783000450,22
201   03,105783000650,23
201   03,107777100046,24
201   03,107777100150,25
201   03,100418400261,26
201   03,100418400161,27
201   03,100418400135,28
201   03,103071200211,29
201   03,103071200119,30
201   03,105045201366,31
201   03,105045201396,32
201   03,117062002392,33
201   03,117062002431,34
202   01,100017000170,1
202   01,103439100342,2
202   01,103439100430,3
202   01,103439100642,4
202   01,103439100708,5
202   01,101668500200,6
202   01,101282000060,7
202   01,101282000348,8
202   01,101282000450,9
202   01,101282000600,10
202   01,105344800739,11
202   01,105344800664,12
202   01,105344800420,13
202   01,105344800254,14
202   01,101677300525,15
202   01,106797200154,16
202   01,105820900323,17
202   01,105820900123,18
202   01,106148400015,19
202   01,109045600030,20
202   01,110611300124,21
202   01,109049700413,22
202   01,109049700271,23
202   01,108117000136,24
202   01,109047100605,25
202   01,109047100407,26
202   01,109047100213,27
202   01,109047100105,28
202   01,110611300113,29
202   01,109045600051,30
202   01,106148400016,31
202   01,105820900124,32
202   01,105820900324,33
202   01,106797200137,34
202   01,106797200086,35
202   01,105344800305,36
202   01,105344800445,37
202   01,105344800570,38
202   01,100156400455,39
202   01,101282000661,40
202   01,101282000419,41
202   01,101282000231,42
202   01,101282000083,43
202   01,101668501319,44
202   01,101668501179,45
202   01,103439100803,46
202   01,103439100575,47
202   01,103439100451,48
202   01,103439100343,49
202   01,106403500050,50
202   01,105385400076,51
202   01,100017000170,52
202   02,100017000170,1
202   02,103439100342,2
202   02,103439100430,3
202   02,103439100642,4
202   02,103439100708,5
202   02,103251600120,6
202   02,103684800413,7
202   02,103684800277,8
202   02,100185400084,9
202   02,102517600042,10
202   02,102517600034,11
202   02,104625600010,12
202   02,106572100260,13
202   02,106002100104,14
202   02,103689100344,15
202   02,101282000600,16
202   02,105344800739,17
202   02,105344800664,18
202   02,105344800420,19
202   02,105344800254,20
202   02,101677300525,21
202   02,106797200154,22
202   02,105820900323,23
202   02,105820900123,24
202   02,106148400015,25
202   02,109045600030,26
202   02,110611300124,27
202   02,109049700413,28
202   02,109047100407,29
202   02,109047100213,30
202   02,109047100105,31
202   02,110611300113,32
202   02,109045600051,33
202   02,106148400016,34
202   02,105820900124,35
202   02,105820900324,36
202   02,106797200137,37
202   02,106797200086,38
202   02,105344800305,39
202   02,105344800445,40
202   02,105344800570,41
202   02,100156400455,42
202   02,101282000661,43
202   02,103689100351,44
202   02,104625600015,45
202   02,102517600035,46
202   02,102517600041,47
202   02,100185400025,48
202   02,103684800278,49
202   02,103684800400,50
202   02,103251600337,51
202   02,101668501319,52
202   02,101668501179,53
202   02,103439100803,54
202   02,103439100575,55
202   02,103439100451,56
202   02,103439100343,57
202   02,106403500050,58
202   02,105385400076,59
202   02,100017000170,60
203   01,108253600219,1
203   01,100793602045,2
203   01,100793601873,3
203   01,102300000192,4
203   01,102273200410,5
203   01,106191002036,6
203   01,109107000222,7
203   01,102642802901,8
203   01,101489401727,9
203   01,101489401649,10
203   01,101702601705,11
203   01,101702601393,12
203   01,106761300199,13
203   01,104337401025,14
203   01,106761300220,15
203   01,106761300360,16
203   01,105230300220,17
203   01,117086300097,18
203   01,117086300170,19
203   01,117086300260,20
203   01,130572100017,21
203   01,102407200060,22
203   01,102407200160,23
203   01,104887200331,24
203   01,106916800115,25
203   01,104887200300,26
203   01,108253600219,27
2033  01,130828600055,1
2033  01,107106602326,2
2033  01,107106602059,3
2033  01,107106601915,4
2033  01,107106601713,5
2033  01,107106601555,6
2033  01,107106601351,7
2033  01,107106601111,8
2033  01,107106600845,9
2033  01,107106600387,10
2033  01,107106600007,11
2033  01,101220900423,12
2033  01,104018701117,13
2033  01,104018700979,14
2033  01,104018700733,15
2033  01,104018700353,16
2033  01,104018700075,17
2033  01,101990401331,18
2033  01,104980600457,19
2033  01,104980600285,20
2033  01,100314003887,21
2033  01,100314003717,22
2033  01,100314003155,23
2033  01,100314002863,24
2033  01,100314002481,25
2033  01,100314002111,26
2033  01,100314001887,27
2033  01,106768202307,28
2033  01,106346401333,29
2033  01,106346401071,30
2033  01,100314000760,31
2033  01,100314001476,32
2033  01,100314001886,33
2033  01,100314002264,34
2033  01,100314002532,35
2033  01,100314003060,36
2033  01,100314003410,37
2033  01,103965700183,38
2033  01,101990400792,39
2033  01,101990401026,40
2033  01,101990401316,41
2033  01,104018700084,42
2033  01,104018700426,43
2033  01,104018700760,44
2033  01,104018700892,45
2033  01,104018701128,46
2033  01,101220900358,47
2033  01,101220900496,48
2033  01,107106600022,49
2033  01,107106600468,50
2033  01,107106600764,51
2033  01,107106601006,52
2033  01,107106601368,53
2033  01,107106601540,54
2033  01,107106601708,55
2033  01,107106601926,56
2033  01,130828600055,57
2034  01,112683700030,1
2034  01,130351800026,2
2034  01,100349700032,3
