id_viagem,horario_saida,id_ponto,id_linha
82    011080152005,20:05:00,101865205600,82    01
82    011080152155,21:55:00,101865205600,82    01
208   011070030720,07:20:00,100980200007,208   01
208   011070030740,07:40:00,100980200007,208   01
208   011070030800,08:00:00,100980200007,208   01
208   011070031300,13:00:00,100980200007,208   01
8501  012010200705,07:05:00,101896800050,8501  01
8501  012010201735,17:35:00,101896800050,8501  01
814   021010090835,08:35:00,101865205600,814   02
814   021010091035,10:35:00,101865205600,814   02
814   021010091505,15:05:00,101865205600,814   02
814   021010092350,23:50:00,101865205600,814   02
814   011070090520,05:20:00,101865205600,814   01
814   011070090810,08:10:00,101865205600,814   01
814   011070091110,11:10:00,101865205600,814   01
814   011070091150,11:50:00,101865205600,814   01
814   011070091850,18:50:00,101865205600,814   01
814   011070092150,21:50:00,101865205600,814   01
814   041070010830,08:30:00,101865205600,814   04
814   051010011725,17:25:00,101865205600,814   05
9402  012070160640,06:40:00,102832200300,9402  01
9402  012070160930,09:30:00,102832200300,9402  01
9402  012070161330,13:30:00,102832200300,9402  01
9402  012070161400,14:00:00,102832200300,9402  01
9402  012070162030,20:30:00,102832200300,9402  01
9402  012080190520,05:20:00,102832200300,9402  01
9402  012080190700,07:00:00,102832200300,9402  01
9402  012080190720,07:20:00,102832200300,9402  01
9402  012080190740,07:40:00,102832200300,9402  01
9402  012080190830,08:30:00,102832200300,9402  01
9402  012080191030,10:30:00,102832200300,9402  01
9402  012080191130,11:30:00,102832200300,9402  01
9402  012080191720,17:20:00,102832200300,9402  01
9402  012080191940,19:40:00,102832200300,9402  01
9402  012080192040,20:40:00,102832200300,9402  01
9402  012080192110,21:10:00,102832200300,9402  01
4032  011080400636,06:36:00,103538100125,4032  01
4032  011080401005,10:05:00,103538100125,4032  01
4032  011080401312,13:12:00,103538100125,4032  01
4032  011080401640,16:40:00,103538100125,4032  01
4032  011080401650,16:50:00,103538100125,4032  01
4032  011080401720,17:20:00,103538100125,4032  01
4032  011080402055,20:55:00,103538100125,4032  01
4032  011080402125,21:25:00,103538100125,4032  01
9202  041010210540,05:40:00,100053300023,9202  04
9202  041010210600,06:00:00,100053300023,9202  04
9202  041010211018,10:18:00,100053300023,9202  04
9202  041010211445,14:45:00,100053300023,9202  04
9202  031010190020,00:20:00,100053300023,9202  03
9202  031010192200,22:00:00,100053300023,9202  03
9202  031010192230,22:30:00,100053300023,9202  03
9202  031010192300,23:00:00,100053300023,9202  03
4033  011070110640,06:40:00,105152800122,4033  01
4033  011070110900,09:00:00,105152800122,4033  01
4033  011070111030,10:30:00,105152800122,4033  01
4033  011070111120,11:20:00,105152800122,4033  01
4033  011070111730,17:30:00,105152800122,4033  01
4033  011070112130,21:30:00,105152800122,4033  01
4033  011010060745,07:45:00,105152800122,4033  01
4033  011010060945,09:45:00,105152800122,4033  01
4033  011010061145,11:45:00,105152800122,4033  01
314   011070250800,08:00:00,130311900120,314   01
314   011070250820,08:20:00,130311900120,314   01
314   011070251430,14:30:00,130311900120,314   01
314   011070251800,18:00:00,130311900120,314   01
314   011070251940,19:40:00,130311900120,314   01
314   011070252010,20:10:00,130311900120,314   01
314   011070252210,22:10:00,130311900120,314   01
738   011070050620,06:20:00,111339000257,738   01
738   011070051200,12:00:00,111339000257,738   01
738   011070051300,13:00:00,111339000257,738   01
738   011070051420,14:20:00,111339000257,738   01
718   011070050540,05:40:00,106811100039,718   01
718   011070051130,11:30:00,106811100039,718   01
5201  032070130520,05:20:00,108972400279,5201  03
5201  032070130740,07:40:00,108972400279,5201  03
5201  032070130940,09:40:00,108972400279,5201  03
5201  032070131012,10:12:00,108972400279,5201  03
5201  032070131211,12:11:00,108972400279,5201  03
5201  032070131615,16:15:00,108972400279,5201  03
5201  032070131945,19:45:00,108972400279,5201  03
5201  032010080730,07:30:00,108972400279,5201  03
5201  032010081030,10:30:00,108972400279,5201  03
5201  032010081630,16:30:00,108972400279,5201  03
713   011080390805,08:05:00,101865205600,713   01
713   011080390940,09:40:00,101865205600,713   01
713   011080391140,11:40:00,101865205600,713   01
713   011080391240,12:40:00,101865205600,713   01
713   011080391410,14:10:00,101865205600,713   01
713   011080391955,19:55:00,101865205600,713   01
713   011080392315,23:15:00,101865205600,713   01
8102  011080430836,08:36:00,106583500151,8102  01
8102  011080430900,09:00:00,106583500151,8102  01
8102  011080431020,10:20:00,106583500151,8102  01
8102  011080431540,15:40:00,106583500151,8102  01
8102  011080431930,19:30:00,106583500151,8102  01
8102  011080432130,21:30:00,106583500151,8102  01
8102  011080432200,22:00:00,106583500151,8102  01
8203  072080150630,06:30:00,109113003015,8203  07
8203  072080151135,11:35:00,109113003015,8203  07
8203  072080151300,13:00:00,109113003015,8203  07
8203  072080151400,14:00:00,109113003015,8203  07
8203  072080151645,16:45:00,109113003015,8203  07
8203  072080151715,17:15:00,109113003015,8203  07
101   011010101025,10:25:00,111652000342,101   01
101   011010101540,15:40:00,111652000342,101   01
101   011070130620,06:20:00,111652000342,101   01
101   011070130700,07:00:00,111652000342,101   01
101   011070130740,07:40:00,111652000342,101   01
101   011070131100,11:00:00,111652000342,101   01
101   011070131220,12:20:00,111652000342,101   01
101   011070131300,13:00:00,111652000342,101   01
101   011070131400,14:00:00,111652000342,101   01
101   011080220620,06:20:00,111652000342,101   01
101   011080220720,07:20:00,111652000342,101   01
101   011080221000,10:00:00,111652000342,101   01
101   011080221445,14:45:00,111652000342,101   01
101   011080221515,15:15:00,111652000342,101   01
101   011080221620,16:20:00,111652000342,101   01
SC04B 011080420654,06:54:00,102966901035,SC04B 01
SC04B 011080420744,07:44:00,102966901035,SC04B 01
SC04B 011080420822,08:22:00,102966901035,SC04B 01
SC04B 011080420833,08:33:00,102966901035,SC04B 01
SC04B 011080421205,12:05:00,102966901035,SC04B 01
SC04B 011080421225,12:25:00,102966901035,SC04B 01
SC04B 011080421305,13:05:00,102966901035,SC04B 01
SC04B 011080421505,15:05:00,102966901035,SC04B 01
SC04B 011080421545,15:45:00,102966901035,SC04B 01
SC04B 011080421620,16:20:00,102966901035,SC04B 01
SC04B 011080421850,18:50:00,102966901035,SC04B 01
SC04B 011080421905,19:05:00,102966901035,SC04B 01
9208  012080570540,05:40:00,111293600038,9208  01
9208  012080570800,08:00:00,111293600038,9208  01
9208  012080570830,08:30:00,111293600038,9208  01
9208  012080571030,10:30:00,111293600038,9208  01
9208  012080571400,14:00:00,111293600038,9208  01
9208  012080571530,15:30:00,111293600038,9208  01
9208  012080571905,19:05:00,111293600038,9208  01
9208  021080362135,21:35:00,111970500156,9208  02
9208  021080362235,22:35:00,111970500156,9208  02
3502  012070131340,13:40:00,108207200215,3502  01
3502  012070131610,16:10:00,108207200215,3502  01
52    011070060510,05:10:00,105481603700,52    01
52    011070060610,06:10:00,105481603700,52    01
52    011070060640,06:40:00,105481603700,52    01
52    011070060841,08:41:00,105481603700,52    01
52    011070060853,08:53:00,105481603700,52    01
52    011070062145,21:45:00,105481603700,52    01
50    011070070704,07:04:00,105481603700,50    01
50    011070070749,07:49:00,105481603700,50    01
50    011070070822,08:22:00,105481603700,50    01
50    011070070830,08:30:00,105481603700,50    01
50    011070070835,08:35:00,105481603700,50    01
50    011070070939,09:39:00,105481603700,50    01
50    011070070950,09:50:00,105481603700,50    01
50    011070070955,09:55:00,105481603700,50    01
50    011070071031,10:31:00,105481603700,50    01
50    011070071041,10:41:00,105481603700,50    01
50    011070071245,12:45:00,105481603700,50    01
50    011070071317,13:17:00,105481603700,50    01
50    011070071343,13:43:00,105481603700,50    01
50    011070071401,14:01:00,105481603700,50    01
50    011070071409,14:09:00,105481603700,50    01
50    011070071418,14:18:00,105481603700,50    01
50    011070071431,14:31:00,105481603700,50    01
50    011070071449,14:49:00,105481603700,50    01
50    011070071454,14:54:00,105481603700,50    01
50    011070071500,15:00:00,105481603700,50    01
50    011070071506,15:06:00,105481603700,50    01
50    011070071548,15:48:00,105481603700,50    01
